22	37	22	32	17	18	17	28	30	2	36	36	26	40	23	16	39	16	20	29	26	24	33	24	36	36	33	26	42	28	21	14	28	37	32	40	31	31	21	26	26	12	30	30	30	26	20	27	24	25	22	38	20	10	28	8	21	16	16	7	12	9	24	14	12	6	18	8	5	10	8	19	24	13	37	13	25	6	12	20	11	10	14	15	22	17	20	18	12	3	12	8	12	22	7	22	13	18	12	16	30	6	10	4	5	10	8	15	8	19	32	7	0	21	10	26	26	27	14	16	8	34	13
10	7	18	4	21	22	15	16	8	30	4	12	8	14	13	20	13	24	20	19	14	8	15	24	6	8	9	6	12	6	11	26	16	11	12	10	1	17	11	6	22	24	14	12	12	14	20	5	8	7	10	12	12	22	32	24	2	5	13	24	21	20	23	15	17	21	11	27	24	19	23	10	7	16	34	16	4	15	25	9	14	27	15	14	21	12	9	23	15	24	9	13	11	5	26	7	16	11	25	13	11	25	13	23	20	23	19	14	27	22	13	22	21	0	19	23	9	24	19	19	13	15	12
12	27	8	22	7	8	7	18	18	12	24	26	16	30	13	6	29	6	6	21	16	14	23	22	26	26	19	16	30	18	11	4	18	27	22	28	21	21	11	16	20	4	20	16	16	12	8	17	14	15	12	28	10	4	14	22	18	18	20	7	4	1	14	4	2	10	20	12	11	6	6	15	20	3	27	23	15	14	6	22	9	10	10	11	12	7	14	10	22	7	16	16	12	22	13	24	9	12	8	12	20	10	20	6	11	4	6	5	18	29	22	9	10	19	0	16	18	17	4	26	12	24	11
23	26	27	21	22	23	18	41	27	21	29	13	27	17	12	21	20	29	29	6	11	17	10	1	25	21	30	23	23	25	18	27	9	18	13	25	24	8	22	19	3	25	11	31	35	31	25	20	25	26	15	15	21	23	23	25	20	28	36	19	14	17	2	12	14	26	34	20	23	20	18	19	24	17	15	39	19	30	14	32	25	18	20	23	4	13	18	8	38	23	32	32	28	26	21	30	21	16	16	18	22	22	36	22	27	16	22	15	26	45	22	25	26	23	16	0	22	5	12	42	28	24	27
16	13	22	8	17	18	13	28	14	26	16	8	14	12	5	16	11	24	24	7	2	6	7	12	12	8	17	12	14	12	13	22	4	9	4	12	11	7	17	6	10	20	4	18	22	20	20	7	14	13	6	10	16	18	28	12	19	10	14	25	20	19	22	14	16	24	12	30	29	18	24	9	2	15	33	21	5	20	24	10	19	28	14	13	20	11	8	22	20	25	14	18	16	4	31	8	15	10	26	12	6	28	18	24	25	22	20	13	32	23	8	23	26	9	18	22	0	23	18	20	18	10	17
10	7	18	2	19	20	15	22	8	28	10	8	8	10	7	18	9	24	20	13	8	6	9	18	6	6	11	6	12	6	11	24	10	7	6	10	5	11	11	6	16	22	8	12	16	14	20	5	8	7	8	8	12	20	30	6	6	29	37	20	15	18	7	13	15	27	35	21	24	21	19	20	25	18	10	40	20	31	15	33	26	19	21	24	5	14	19	9	39	24	33	33	29	27	22	31	22	17	17	19	21	23	37	23	28	17	23	16	27	46	21	26	27	24	17	5	23	0	13	43	29	19	28
20	17	16	22	21	20	25	2	16	28	14	30	16	26	31	22	23	14	14	37	32	26	33	42	18	22	13	20	20	18	25	16	34	25	30	18	19	35	21	24	40	18	32	12	8	12	18	23	18	17	28	28	22	20	30	18	24	22	24	7	2	5	10	4	4	14	24	12	11	8	6	15	20	5	23	27	15	18	6	26	13	10	14	15	8	7	14	8	26	11	20	20	16	22	13	26	13	12	8	14	20	10	24	10	15	4	10	5	18	33	22	13	14	19	4	12	18	13	0	30	16	24	15
12	17	2	16	7	6	13	12	8	22	14	22	8	24	19	8	23	8	4	27	22	18	25	28	18	20	9	12	20	10	17	10	24	21	22	18	15	27	13	16	26	12	24	6	6	2	4	15	10	9	18	22	14	14	24	16	16	14	6	23	28	25	40	30	28	16	8	22	19	22	24	23	18	25	53	7	23	12	28	10	17	24	22	19	38	29	24	34	6	19	10	10	14	16	21	12	21	26	26	24	22	20	6	20	15	26	20	27	18	3	24	17	16	19	26	42	20	43	30	0	14	26	15
10	9	10	10	15	14	15	12	2	30	6	16	6	18	17	16	15	16	12	23	18	12	19	28	10	14	1	6	12	4	11	18	20	15	16	10	9	21	11	10	26	20	18	4	8	6	12	9	8	7	14	16	12	22	32	10	10	8	10	13	14	11	26	16	14	8	10	14	11	8	12	13	16	11	39	11	17	2	14	12	3	16	8	9	24	15	14	20	10	11	6	6	4	14	13	14	7	12	14	10	24	12	8	12	7	12	8	13	14	17	26	9	8	13	12	28	18	29	16	14	0	28	5
18	33	18	28	13	14	13	24	26	2	32	32	22	36	19	12	35	12	16	25	22	20	29	20	32	32	29	22	38	24	17	10	24	33	28	36	27	27	17	22	22	8	26	26	26	22	16	23	20	21	18	34	16	6	4	28	26	20	20	31	26	25	26	20	22	30	18	36	35	24	30	15	12	21	27	31	11	30	30	16	25	34	20	19	24	17	14	28	30	31	24	28	24	14	37	14	21	16	32	18	4	34	28	30	31	28	26	19	42	29	2	29	34	15	24	24	10	19	24	26	28	0	23
5	14	9	9	14	13	10	13	5	25	11	15	1	17	16	15	16	15	11	22	17	11	18	27	13	13	6	5	17	5	10	17	19	14	15	15	8	20	6	9	25	19	17	3	7	5	11	8	3	2	13	15	7	17	27	9	9	7	9	12	13	10	25	15	13	11	9	17	16	7	11	8	15	10	38	12	14	7	13	11	6	15	7	4	23	14	9	19	11	12	5	5	1	13	18	13	6	11	13	9	19	15	9	11	12	11	7	12	19	18	21	10	13	12	11	27	17	28	15	15	5	23	0
